,Location,Category,Hierarchy_Level,Outlet,Outlet_Hierarchy,Year,Volume_mnl
334,2,Spirits,1,Food/drink/tobacco specialists,3,2011,"52,16219481"
335,2,Spirits,1,Food/drink/tobacco specialists,3,2012,"53,98736921"
336,2,Spirits,1,Food/drink/tobacco specialists,3,2013,"56,22662802"
337,2,Spirits,1,Food/drink/tobacco specialists,3,2014,"57,3532737"
338,2,Spirits,1,Food/drink/tobacco specialists,3,2015,"59,05503755"
339,2,Spirits,1,Food/drink/tobacco specialists,3,2016,"58,26617853"
340,2,Spirits,1,Food/drink/tobacco specialists,3,2017,"57,43254124"
341,2,Spirits,1,Food/drink/tobacco specialists,3,2018,"56,44191543"
342,2,Spirits,1,Food/drink/tobacco specialists,3,2019,"56,27242855"
343,2,Spirits,1,Food/drink/tobacco specialists,3,2020,"56,15189278"
344,2,Spirits,1,Food/drink/tobacco specialists,3,2021,"56,13795817"
345,3,Spirits,1,Food/drink/tobacco specialists,3,2007,"171,5786193"
346,3,Spirits,1,Food/drink/tobacco specialists,3,2008,"165,9294768"
347,3,Spirits,1,Food/drink/tobacco specialists,3,2009,"177,1110681"
348,3,Spirits,1,Food/drink/tobacco specialists,3,2010,"176,4294191"
349,3,Spirits,1,Food/drink/tobacco specialists,3,2011,"183,8967077"
350,3,Spirits,1,Food/drink/tobacco specialists,3,2012,"188,458434"
351,3,Spirits,1,Food/drink/tobacco specialists,3,2013,"177,5483732"
352,3,Spirits,1,Food/drink/tobacco specialists,3,2014,"182,4714844"
353,3,Spirits,1,Food/drink/tobacco specialists,3,2015,"189,5063956"
354,3,Spirits,1,Food/drink/tobacco specialists,3,2016,"188,4979322"
355,3,Spirits,1,Food/drink/tobacco specialists,3,2017,"179,3017951"
356,3,Spirits,1,Food/drink/tobacco specialists,3,2018,"167,1339677"
357,3,Spirits,1,Food/drink/tobacco specialists,3,2019,"156,7950762"
358,3,Spirits,1,Food/drink/tobacco specialists,3,2020,"154,12024"
359,3,Spirits,1,Food/drink/tobacco specialists,3,2021,"168,3906505"
360,4,Spirits,1,Food/drink/tobacco specialists,3,2007,"300,2481123"
361,4,Spirits,1,Food/drink/tobacco specialists,3,2008,"313,7532677"
362,4,Spirits,1,Food/drink/tobacco specialists,3,2009,"329,599153"
363,4,Spirits,1,Food/drink/tobacco specialists,3,2010,"332,8315862"
364,4,Spirits,1,Food/drink/tobacco specialists,3,2011,"338,2387526"
365,4,Spirits,1,Food/drink/tobacco specialists,3,2012,"331,6698018"
366,4,Spirits,1,Food/drink/tobacco specialists,3,2013,"333,5931294"
367,4,Spirits,1,Food/drink/tobacco specialists,3,2014,"329,6028299"
368,4,Spirits,1,Food/drink/tobacco specialists,3,2015,"336,7017038"
369,4,Spirits,1,Food/drink/tobacco specialists,3,2016,"335,8083839"
370,4,Spirits,1,Food/drink/tobacco specialists,3,2017,"330,5896424"
371,4,Spirits,1,Food/drink/tobacco specialists,3,2018,"331,9884991"
372,4,Spirits,1,Food/drink/tobacco specialists,3,2019,"325,9704993"
373,4,Spirits,1,Food/drink/tobacco specialists,3,2020,"323,9261125"
374,4,Spirits,1,Food/drink/tobacco specialists,3,2021,"376,8279345"
375,5,Spirits,1,Food/drink/tobacco specialists,3,2007,"212,7620569"
376,5,Spirits,1,Food/drink/tobacco specialists,3,2008,"226,9109486"
377,5,Spirits,1,Food/drink/tobacco specialists,3,2009,"237,2653244"
378,5,Spirits,1,Food/drink/tobacco specialists,3,2010,"240,8786292"
379,5,Spirits,1,Food/drink/tobacco specialists,3,2011,"241,1803462"
380,5,Spirits,1,Food/drink/tobacco specialists,3,2012,"245,054187"
381,5,Spirits,1,Food/drink/tobacco specialists,3,2013,"248,2969434"
382,5,Spirits,1,Food/drink/tobacco specialists,3,2014,"255,4996935"
383,5,Spirits,1,Food/drink/tobacco specialists,3,2015,"259,5306998"
384,5,Spirits,1,Food/drink/tobacco specialists,3,2016,"275,1289715"
385,5,Spirits,1,Food/drink/tobacco specialists,3,2017,"282,1232783"
386,5,Spirits,1,Food/drink/tobacco specialists,3,2018,"290,5961997"
387,5,Spirits,1,Food/drink/tobacco specialists,3,2019,"294,9412848"
388,5,Spirits,1,Food/drink/tobacco specialists,3,2020,"289,8228181"
389,5,Spirits,1,Food/drink/tobacco specialists,3,2021,"294,9861788"
390,6,Spirits,1,Food/drink/tobacco specialists,3,2007,"754,9977759"
391,6,Spirits,1,Food/drink/tobacco specialists,3,2008,"778,8395894"
392,6,Spirits,1,Food/drink/tobacco specialists,3,2009,"798,8301167"
393,6,Spirits,1,Food/drink/tobacco specialists,3,2010,"827,3280025"
394,6,Spirits,1,Food/drink/tobacco specialists,3,2011,"854,0127321"
395,6,Spirits,1,Food/drink/tobacco specialists,3,2012,"882,7978523"
396,6,Spirits,1,Food/drink/tobacco specialists,3,2013,"906,0168962"
397,6,Spirits,1,Food/drink/tobacco specialists,3,2014,"926,8638466"
398,6,Spirits,1,Food/drink/tobacco specialists,3,2015,"947,7673591"
399,6,Spirits,1,Food/drink/tobacco specialists,3,2016,"970,3878357"
400,6,Spirits,1,Food/drink/tobacco specialists,3,2017,"1000,148295"
401,6,Spirits,1,Food/drink/tobacco specialists,3,2018,"1008,190125"
402,6,Spirits,1,Food/drink/tobacco specialists,3,2019,"1022,370704"
403,6,Spirits,1,Food/drink/tobacco specialists,3,2020,"1031,280818"
404,6,Spirits,1,Food/drink/tobacco specialists,3,2021,"1044,881268"
405,7,Spirits,1,Food/drink/tobacco specialists,3,2007,"246,1574127"
406,7,Spirits,1,Food/drink/tobacco specialists,3,2008,"242,4454184"
407,7,Spirits,1,Food/drink/tobacco specialists,3,2009,"241,0658123"
408,7,Spirits,1,Food/drink/tobacco specialists,3,2010,"239,7112289"
409,7,Spirits,1,Food/drink/tobacco specialists,3,2011,"239,1423332"
410,7,Spirits,1,Food/drink/tobacco specialists,3,2012,"239,427382"
411,7,Spirits,1,Food/drink/tobacco specialists,3,2013,"237,5354952"
412,7,Spirits,1,Food/drink/tobacco specialists,3,2014,"233,0108058"
413,7,Spirits,1,Food/drink/tobacco specialists,3,2015,"227,0812838"
414,7,Spirits,1,Food/drink/tobacco specialists,3,2016,"221,4798151"
415,7,Spirits,1,Food/drink/tobacco specialists,3,2017,"215,8594198"
416,7,Spirits,1,Food/drink/tobacco specialists,3,2018,"210,535489"
417,7,Spirits,1,Food/drink/tobacco specialists,3,2019,"208,3751161"
418,7,Spirits,1,Food/drink/tobacco specialists,3,2020,"205,3320016"
419,7,Spirits,1,Food/drink/tobacco specialists,3,2021,"205,2293891"
420,1,Wine,1,Food/drink/tobacco specialists,3,2007,"461,6393164"
421,1,Wine,1,Food/drink/tobacco specialists,3,2008,"450,0888569"
422,1,Wine,1,Food/drink/tobacco specialists,3,2009,"455,6077957"
423,1,Wine,1,Food/drink/tobacco specialists,3,2010,"462,1293323"
424,1,Wine,1,Food/drink/tobacco specialists,3,2011,"467,4633239"
425,1,Wine,1,Food/drink/tobacco specialists,3,2012,"499,8094461"
426,1,Wine,1,Food/drink/tobacco specialists,3,2013,"540,7766521"
427,1,Wine,1,Food/drink/tobacco specialists,3,2014,"600,2005638"
428,1,Wine,1,Food/drink/tobacco specialists,3,2015,"672,767459"
429,1,Wine,1,Food/drink/tobacco specialists,3,2016,"733,0612835"
430,1,Wine,1,Food/drink/tobacco specialists,3,2017,"763,010147"
431,1,Wine,1,Food/drink/tobacco specialists,3,2018,"764,6250009"
432,1,Wine,1,Food/drink/tobacco specialists,3,2019,"779,3724469"
433,1,Wine,1,Food/drink/tobacco specialists,3,2020,"798,2818204"
434,1,Wine,1,Food/drink/tobacco specialists,3,2021,"819,6526591"
435,2,Wine,1,Food/drink/tobacco specialists,3,2007,"395,9216992"
436,2,Wine,1,Food/drink/tobacco specialists,3,2008,"405,0759233"
437,2,Wine,1,Food/drink/tobacco specialists,3,2009,"406,7560839"
438,2,Wine,1,Food/drink/tobacco specialists,3,2010,"402,8427134"
439,2,Wine,1,Food/drink/tobacco specialists,3,2011,"403,4247722"
440,2,Wine,1,Food/drink/tobacco specialists,3,2012,"416,0472394"
441,2,Wine,1,Food/drink/tobacco specialists,3,2013,"426,8625432"
442,2,Wine,1,Food/drink/tobacco specialists,3,2014,"431,9398568"
443,2,Wine,1,Food/drink/tobacco specialists,3,2015,"419,2296027"
444,2,Wine,1,Food/drink/tobacco specialists,3,2016,"422,6492298"
445,2,Wine,1,Food/drink/tobacco specialists,3,2017,"426,5058788"
446,2,Wine,1,Food/drink/tobacco specialists,3,2018,"422,462215"
447,2,Wine,1,Food/drink/tobacco specialists,3,2019,"417,0629623"
448,2,Wine,1,Food/drink/tobacco specialists,3,2020,"418,0688271"
449,2,Wine,1,Food/drink/tobacco specialists,3,2021,"421,9609727"
450,3,Wine,1,Food/drink/tobacco specialists,3,2007,"275,2864101"
451,3,Wine,1,Food/drink/tobacco specialists,3,2008,"271,299352"
452,3,Wine,1,Food/drink/tobacco specialists,3,2009,"282,0742756"
453,3,Wine,1,Food/drink/tobacco specialists,3,2010,"289,5134183"
454,3,Wine,1,Food/drink/tobacco specialists,3,2011,"297,7931522"
455,3,Wine,1,Food/drink/tobacco specialists,3,2012,"313,291136"
456,3,Wine,1,Food/drink/tobacco specialists,3,2013,"294,3400989"
457,3,Wine,1,Food/drink/tobacco specialists,3,2014,"297,3764439"
458,3,Wine,1,Food/drink/tobacco specialists,3,2015,"298,2650179"
459,3,Wine,1,Food/drink/tobacco specialists,3,2016,"288,1232444"
460,3,Wine,1,Food/drink/tobacco specialists,3,2017,"290,817673"
461,3,Wine,1,Food/drink/tobacco specialists,3,2018,"286,8305392"
462,3,Wine,1,Food/drink/tobacco specialists,3,2019,"281,077898"
463,3,Wine,1,Food/drink/tobacco specialists,3,2020,"272,2851932"
464,3,Wine,1,Food/drink/tobacco specialists,3,2021,"277,4703026"
465,4,Wine,1,Food/drink/tobacco specialists,3,2007,"253,8094216"
466,4,Wine,1,Food/drink/tobacco specialists,3,2008,"246,8752773"
467,4,Wine,1,Food/drink/tobacco specialists,3,2009,"249,8504959"
468,4,Wine,1,Food/drink/tobacco specialists,3,2010,"240,9847121"
469,4,Wine,1,Food/drink/tobacco specialists,3,2011,"243,8399196"
470,4,Wine,1,Food/drink/tobacco specialists,3,2012,"239,0835002"
471,4,Wine,1,Food/drink/tobacco specialists,3,2013,"254,9845194"
472,4,Wine,1,Food/drink/tobacco specialists,3,2014,"252,1283128"
473,4,Wine,1,Food/drink/tobacco specialists,3,2015,"250,6171469"
474,4,Wine,1,Food/drink/tobacco specialists,3,2016,"247,1521616"
475,4,Wine,1,Food/drink/tobacco specialists,3,2017,"252,3562977"
476,4,Wine,1,Food/drink/tobacco specialists,3,2018,"252,8236695"
477,4,Wine,1,Food/drink/tobacco specialists,3,2019,"259,1105262"
478,4,Wine,1,Food/drink/tobacco specialists,3,2020,"263,9880954"
479,4,Wine,1,Food/drink/tobacco specialists,3,2021,"271,2085704"
480,5,Wine,1,Food/drink/tobacco specialists,3,2007,"182,5776405"
481,5,Wine,1,Food/drink/tobacco specialists,3,2008,"183,8248848"
482,5,Wine,1,Food/drink/tobacco specialists,3,2009,"182,0741913"
483,5,Wine,1,Food/drink/tobacco specialists,3,2010,"180,5470949"
484,5,Wine,1,Food/drink/tobacco specialists,3,2011,"186,8523201"
485,5,Wine,1,Food/drink/tobacco specialists,3,2012,"191,0638215"
486,5,Wine,1,Food/drink/tobacco specialists,3,2013,"206,0299742"
487,5,Wine,1,Food/drink/tobacco specialists,3,2014,"212,2954702"
488,5,Wine,1,Food/drink/tobacco specialists,3,2015,"222,2640531"
489,5,Wine,1,Food/drink/tobacco specialists,3,2016,"228,7902152"
490,5,Wine,1,Food/drink/tobacco specialists,3,2017,"238,47431"
491,5,Wine,1,Food/drink/tobacco specialists,3,2018,"249,3856035"
492,5,Wine,1,Food/drink/tobacco specialists,3,2019,"262,1144057"
493,5,Wine,1,Food/drink/tobacco specialists,3,2020,"274,944427"
494,5,Wine,1,Food/drink/tobacco specialists,3,2021,"288,1997778"
495,6,Wine,1,Food/drink/tobacco specialists,3,2007,"1139,263833"
496,6,Wine,1,Food/drink/tobacco specialists,3,2008,"1182,059369"
497,6,Wine,1,Food/drink/tobacco specialists,3,2009,"1194,047761"
498,6,Wine,1,Food/drink/tobacco specialists,3,2010,"1211,454844"
499,6,Wine,1,Food/drink/tobacco specialists,3,2011,"1254,952741"
500,6,Wine,1,Food/drink/tobacco specialists,3,2012,"1311,570859"
501,6,Wine,1,Food/drink/tobacco specialists,3,2013,"1352,690223"
502,6,Wine,1,Food/drink/tobacco specialists,3,2014,"1374,466419"
503,6,Wine,1,Food/drink/tobacco specialists,3,2015,"1421,460855"
504,6,Wine,1,Food/drink/tobacco specialists,3,2016,"1476,140334"
505,6,Wine,1,Food/drink/tobacco specialists,3,2017,"1495,023906"
506,6,Wine,1,Food/drink/tobacco specialists,3,2018,"1507,884027"
507,6,Wine,1,Food/drink/tobacco specialists,3,2019,"1540,1225"
508,6,Wine,1,Food/drink/tobacco specialists,3,2020,"1560,997706"
509,6,Wine,1,Food/drink/tobacco specialists,3,2021,"1602,676488"
510,7,Wine,1,Food/drink/tobacco specialists,3,2007,"1143,264219"
511,7,Wine,1,Food/drink/tobacco specialists,3,2008,"1110,6479"
512,7,Wine,1,Food/drink/tobacco specialists,3,2009,"1109,917722"
513,7,Wine,1,Food/drink/tobacco specialists,3,2010,"1120,150164"
514,7,Wine,1,Food/drink/tobacco specialists,3,2011,"1137,416152"
515,7,Wine,1,Food/drink/tobacco specialists,3,2012,"1140,579828"
516,7,Wine,1,Food/drink/tobacco specialists,3,2013,"1146,455712"
517,7,Wine,1,Food/drink/tobacco specialists,3,2014,"1138,129903"
518,7,Wine,1,Food/drink/tobacco specialists,3,2015,"1116,4438"
519,7,Wine,1,Food/drink/tobacco specialists,3,2016,"1096,618776"
520,7,Wine,1,Food/drink/tobacco specialists,3,2017,"1085,355662"
521,7,Wine,1,Food/drink/tobacco specialists,3,2018,"1081,859591"
522,7,Wine,1,Food/drink/tobacco specialists,3,2019,"1086,446684"
523,7,Wine,1,Food/drink/tobacco specialists,3,2020,"1084,743426"
524,7,Wine,1,Food/drink/tobacco specialists,3,2021,"1083,026206"
525,1,Wine,1,Small Grocery Retailers,3,2007,"558,9189721"
526,1,Wine,1,Small Grocery Retailers,3,2008,"549,1156638"
527,1,Wine,1,Small Grocery Retailers,3,2009,"540,3775482"
528,1,Wine,1,Small Grocery Retailers,3,2010,"540,9562134"
529,1,Wine,1,Small Grocery Retailers,3,2011,"557,8575562"
530,1,Wine,1,Small Grocery Retailers,3,2012,"553,9483031"
531,1,Wine,1,Small Grocery Retailers,3,2013,"558,9543273"
532,1,Wine,1,Small Grocery Retailers,3,2014,"584,0280606"
533,1,Wine,1,Small Grocery Retailers,3,2015,"606,2019166"
534,1,Wine,1,Small Grocery Retailers,3,2016,"608,2210443"
535,1,Wine,1,Small Grocery Retailers,3,2017,"578,0912797"
536,1,Wine,1,Small Grocery Retailers,3,2018,"534,0153744"
537,1,Wine,1,Small Grocery Retailers,3,2019,"496,0472132"
538,1,Wine,1,Small Grocery Retailers,3,2020,"479,2824298"
539,1,Wine,1,Small Grocery Retailers,3,2021,"469,5469877"
540,2,Wine,1,Small Grocery Retailers,3,2007,"0,376268176"
541,2,Wine,1,Small Grocery Retailers,3,2008,"0,387187381"
542,2,Wine,1,Small Grocery Retailers,3,2009,"0,391055118"
543,2,Wine,1,Small Grocery Retailers,3,2010,"0,388115606"
544,2,Wine,1,Small Grocery Retailers,3,2011,"0,389326937"
545,2,Wine,1,Small Grocery Retailers,3,2012,"0,409772856"
546,2,Wine,1,Small Grocery Retailers,3,2013,"0,425562629"
547,2,Wine,1,Small Grocery Retailers,3,2014,"0,452079451"
548,2,Wine,1,Small Grocery Retailers,3,2015,"0,446577057"
549,2,Wine,1,Small Grocery Retailers,3,2016,"0,455869327"
550,2,Wine,1,Small Grocery Retailers,3,2017,"0,466243596"
551,2,Wine,1,Small Grocery Retailers,3,2018,"0,453765859"
552,2,Wine,1,Small Grocery Retailers,3,2019,"0,452314108"
553,2,Wine,1,Small Grocery Retailers,3,2020,"0,45922283"
554,2,Wine,1,Small Grocery Retailers,3,2021,"0,467988556"
555,3,Wine,1,Small Grocery Retailers,3,2007,"1245,243806"
556,3,Wine,1,Small Grocery Retailers,3,2008,"1231,422832"
557,3,Wine,1,Small Grocery Retailers,3,2009,"1226,937587"
558,3,Wine,1,Small Grocery Retailers,3,2010,"1195,017173"
559,3,Wine,1,Small Grocery Retailers,3,2011,"1221,849197"
560,3,Wine,1,Small Grocery Retailers,3,2012,"1174,138478"
561,3,Wine,1,Small Grocery Retailers,3,2013,"1113,366624"
562,3,Wine,1,Small Grocery Retailers,3,2014,"1178,16471"
563,3,Wine,1,Small Grocery Retailers,3,2015,"1148,915312"
564,3,Wine,1,Small Grocery Retailers,3,2016,"1046,110772"
565,3,Wine,1,Small Grocery Retailers,3,2017,"954,0879061"
566,3,Wine,1,Small Grocery Retailers,3,2018,"859,1528188"
567,3,Wine,1,Small Grocery Retailers,3,2019,"787,8806831"
568,3,Wine,1,Small Grocery Retailers,3,2020,"747,3840845"
569,3,Wine,1,Small Grocery Retailers,3,2021,"738,0745111"
570,4,Wine,1,Small Grocery Retailers,3,2007,"725,3137525"
571,4,Wine,1,Small Grocery Retailers,3,2008,"656,1917043"
572,4,Wine,1,Small Grocery Retailers,3,2009,"643,1197177"
573,4,Wine,1,Small Grocery Retailers,3,2010,"645,8500967"
574,4,Wine,1,Small Grocery Retailers,3,2011,"613,5719055"
575,4,Wine,1,Small Grocery Retailers,3,2012,"575,2481929"
576,4,Wine,1,Small Grocery Retailers,3,2013,"548,5063143"
577,4,Wine,1,Small Grocery Retailers,3,2014,"514,3152623"
578,4,Wine,1,Small Grocery Retailers,3,2015,"518,6933479"
579,4,Wine,1,Small Grocery Retailers,3,2016,"527,9366209"
580,4,Wine,1,Small Grocery Retailers,3,2017,"542,9137186"
581,4,Wine,1,Small Grocery Retailers,3,2018,"521,9852879"
582,4,Wine,1,Small Grocery Retailers,3,2019,"539,1956441"
583,4,Wine,1,Small Grocery Retailers,3,2020,"505,3069223"
584,4,Wine,1,Small Grocery Retailers,3,2021,"485,1020809"
585,5,Wine,1,Small Grocery Retailers,3,2007,"45,1758892"
586,5,Wine,1,Small Grocery Retailers,3,2008,"45,58193325"
587,5,Wine,1,Small Grocery Retailers,3,2009,"46,73450713"
588,5,Wine,1,Small Grocery Retailers,3,2010,"49,17185838"
589,5,Wine,1,Small Grocery Retailers,3,2011,"54,3730265"
590,5,Wine,1,Small Grocery Retailers,3,2012,"56,4757896"
591,5,Wine,1,Small Grocery Retailers,3,2013,"57,54975472"
592,5,Wine,1,Small Grocery Retailers,3,2014,"52,29577939"
593,5,Wine,1,Small Grocery Retailers,3,2015,"54,18547619"
594,5,Wine,1,Small Grocery Retailers,3,2016,"56,18905807"
595,5,Wine,1,Small Grocery Retailers,3,2017,"58,81858724"
596,5,Wine,1,Small Grocery Retailers,3,2018,"60,8386578"
597,5,Wine,1,Small Grocery Retailers,3,2019,"62,40809818"
598,5,Wine,1,Small Grocery Retailers,3,2020,"63,67358681"
599,5,Wine,1,Small Grocery Retailers,3,2021,"64,63361749"
600,6,Wine,1,Small Grocery Retailers,3,2007,"114,4807349"
601,6,Wine,1,Small Grocery Retailers,3,2008,"117,2368788"
602,6,Wine,1,Small Grocery Retailers,3,2009,"117,0805867"
603,6,,1,Small Grocery Retailers,3,2010,"120,5453744"
604,6,Wine,1,Small Grocery Retailers,3,2011,"125,2545547"
605,6,Wine,1,Small Grocery Retailers,3,2012,"127,0612847"
606,6,Wine,1,Small Grocery Retailers,3,2013,"137,4714385"
607,6,Wine,1,Small Grocery Retailers,3,2014,"131,9192889"
608,6,Wine,1,Small Grocery Retailers,3,2015,"130,5406532"
609,6,Wine,1,Small Grocery Retailers,3,2016,"127,4244837"
610,6,Wine,1,Small Grocery Retailers,3,2017,"134,0555612"
611,6,Wine,1,Small Grocery Retailers,3,2018,"140,3874241"
612,6,Wine,1,Small Grocery Retailers,3,2019,"150,2723628"
613,6,Wine,1,Small Grocery Retailers,3,2020,"154,1323654"
614,6,Wine,1,Small Grocery Retailers,3,2021,"159,5150709"
615,7,Wine,1,Small Grocery Retailers,3,2007,"820,6671182"
616,7,Wine,1,Small Grocery Retailers,3,2008,"786,7701396"
617,7,Wine,1,Small Grocery Retailers,3,2009,"779,789019"
618,7,Wine,1,Small Grocery Retailers,3,2010,"762,0319974"
619,7,Wine,1,Small Grocery Retailers,3,2011,"768,0552563"
620,7,Wine,1,Small Grocery Retailers,3,2012,"756,5082623"
621,7,Wine,1,Small Grocery Retailers,3,2013,"745,4572419"
622,7,Wine,1,Small Grocery Retailers,3,2014,"723,5382792"
623,7,Wine,1,Small Grocery Retailers,3,2015,"692,5207817"
624,7,Wine,1,Small Grocery Retailers,3,2016,"667,7319601"
625,7,Wine,1,Small Grocery Retailers,3,2017,"652,3676695"
626,7,Wine,1,Small Grocery Retailers,3,2018,"642,5949596"
627,7,Wine,1,Small Grocery Retailers,3,2019,"640,5354419"
628,7,Wine,1,Small Grocery Retailers,3,2020,"631,2804446"
629,7,Wine,1,Small Grocery Retailers,3,2021,"622,0903535"
630,1,Spirits,1,Small Grocery Retailers,3,2007,"867,2680706"
631,1,Spirits,1,Small Grocery Retailers,3,2008,"856,3469386"
632,1,Spirits,1,Small Grocery Retailers,3,2009,"841,6292139"
633,1,Spirits,1,Small Grocery Retailers,3,2010,"822,0075427"
634,1,Spirits,1,Small Grocery Retailers,3,2011,"818,1366052"
635,1,Spirits,1,Small Grocery Retailers,3,2012,"807,6740139"
636,1,Spirits,1,Small Grocery Retailers,3,2013,"802,0972058"
637,1,Spirits,1,Small Grocery Retailers,3,2014,"814,036527"
638,1,Spirits,1,Small Grocery Retailers,3,2015,"855,3157888"
639,1,Spirits,1,Small Grocery Retailers,3,2016,"894,3169167"
640,1,Spirits,1,Small Grocery Retailers,3,2017,"898,5421022"
641,1,Spirits,1,Small Grocery Retailers,3,2018,"908,3443806"
642,1,Spirits,1,Small Grocery Retailers,3,2019,"911,3883281"
643,1,Spirits,1,Small Grocery Retailers,3,2020,"902,7548633"
644,1,Spirits,1,Small Grocery Retailers,3,2021,"930,3713462"
645,2,Spirits,1,Small Grocery Retailers,3,2007,"0,087635539"
646,2,Spirits,1,Small Grocery Retailers,3,2008,"0,088755553"
647,2,Spirits,1,Small Grocery Retailers,3,2009,"0,089198919"
648,2,Spirits,1,Small Grocery Retailers,3,2010,"0,091470564"
649,2,Spirits,1,Small Grocery Retailers,3,2011,"0,093671495"
650,2,Spirits,1,Small Grocery Retailers,3,2012,"0,097444464"
651,2,Spirits,1,Small Grocery Retailers,3,2013,"0,102225769"
652,2,Spirits,1,Small Grocery Retailers,3,2014,"0,104813495"
653,2,Spirits,1,Small Grocery Retailers,3,2015,"0,108688313"
