Location,Subcategory_ID,Hierarchy_Level,Global_Brand_Owner,Year,Volume_Kl
8,8,2,Boon Rawd Brewery Co Ltd,2016,1185.85013
8,8,2,Boon Rawd Brewery Co Ltd,2017,1158.897138
8,8,2,Boon Rawd Brewery Co Ltd,2018,1148.548275
8,8,2,Boon Rawd Brewery Co Ltd,2019,1061.411458
8,8,2,Boon Rawd Brewery Co Ltd,2020,1058.234963
8,8,2,Boon Rawd Brewery Co Ltd,2021,1073.575002
8,8,2,Oetker-Gruppe,2016,1019.364992
8,8,2,Oetker-Gruppe,2017,1026.820727
8,8,2,Oetker-Gruppe,2018,1029.727011
8,8,2,Oetker-Gruppe,2019,1032.435337
8,8,2,Oetker-Gruppe,2020,1039.74985
8,8,2,Oetker-Gruppe,2021,1051.872751
8,8,2,Blue Ribbon Intermediate Holdings LLC,2018,1070.956668
8,8,2,Blue Ribbon Intermediate Holdings LLC,2019,1066.773875
8,8,2,Blue Ribbon Intermediate Holdings LLC,2020,1056.665993
8,8,2,Blue Ribbon Intermediate Holdings LLC,2021,1044.583852
8,8,2,Grupo Mahou-San Miguel SA,2016,943.8373426
8,8,2,Grupo Mahou-San Miguel SA,2017,921.5998804
8,8,2,Grupo Mahou-San Miguel SA,2018,947.5997187
8,8,2,Grupo Mahou-San Miguel SA,2019,997.8135915
8,8,2,Grupo Mahou-San Miguel SA,2020,1023.610377
8,8,2,Grupo Mahou-San Miguel SA,2021,1043.65767
8,8,2,Thai Beverage PCL,2016,665.3511844
8,8,2,Thai Beverage PCL,2017,612.5403147
8,8,2,Thai Beverage PCL,2018,594.6584079
8,8,2,Thai Beverage PCL,2019,696.0862836
8,8,2,Thai Beverage PCL,2020,865.5299883
8,8,2,Thai Beverage PCL,2021,879.7884604
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2016,711.7522547
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2017,696.3094645
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2018,693.9328165
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2019,690.84085
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2020,709.1006145
8,8,2,CÃ­a CervecerÃ­as Unidas SA,2021,775.5844006
8,8,2,Sapporo Holdings Ltd,2016,722.3594995
8,8,2,Sapporo Holdings Ltd,2017,775.6899318
8,8,2,Sapporo Holdings Ltd,2018,739.7502911
8,8,2,Sapporo Holdings Ltd,2019,743.5745511
8,8,2,Sapporo Holdings Ltd,2020,749.4556116
8,8,2,Sapporo Holdings Ltd,2021,738.8946922
8,8,2,Bitburger Braugruppe GmbH,2016,745.4991471
8,8,2,Bitburger Braugruppe GmbH,2017,720.430791
8,8,2,Bitburger Braugruppe GmbH,2018,715.6762651
8,8,2,Bitburger Braugruppe GmbH,2019,701.0729139
8,8,2,Bitburger Braugruppe GmbH,2020,692.2800561
8,8,2,Bitburger Braugruppe GmbH,2021,684.8890772
8,8,2,Hite Jinro Co Ltd,2016,733.5732023
8,8,2,Hite Jinro Co Ltd,2017,717.8155331
8,8,2,Hite Jinro Co Ltd,2018,671.2619711
8,8,2,Hite Jinro Co Ltd,2019,682.3611597
8,8,2,Hite Jinro Co Ltd,2020,675.3586674
8,8,2,Hite Jinro Co Ltd,2021,683.7189217
8,8,2,Oettinger Brauerei GmbH,2016,707.9256234
8,8,2,Oettinger Brauerei GmbH,2017,734.050472
8,8,2,Oettinger Brauerei GmbH,2018,723.7273454
8,8,2,Oettinger Brauerei GmbH,2019,700.8673539
8,8,2,Oettinger Brauerei GmbH,2020,691.4301707
8,8,2,Oettinger Brauerei GmbH,2021,678.6926935
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2016,494.9522601
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2017,554.5742317
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2018,581.285536
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2019,615.4573964
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2020,636.1810398
8,8,2,Hanoi Alcohol Beer & Beverages Corp (Habeco),2021,655.1885445
8,8,2,Obolon PAT,2016,1089.855567
8,8,2,Obolon PAT,2017,998.8420572
8,8,2,Obolon PAT,2018,847.988839
8,8,2,Obolon PAT,2019,674.5142199
8,8,2,Obolon PAT,2020,638.3533318
8,8,2,Obolon PAT,2021,610.5076714
8,8,2,Empresas Polar CA,2016,1554.340952
8,8,2,Empresas Polar CA,2017,1693.013891
8,8,2,Empresas Polar CA,2018,1702.205003
8,8,2,Empresas Polar CA,2019,1531.446941
8,8,2,Empresas Polar CA,2020,722.4475074
8,8,2,Empresas Polar CA,2021,569.8593946
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,495.9767983
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,493.9397844
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,501.7475053
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,503.1511049
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,504.7697647
8,8,2,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,505.3565098
8,8,2,Diageo Plc,2016,533.8155236
8,8,2,Diageo Plc,2017,482.3921899
8,8,2,Diageo Plc,2018,482.6082605
8,8,2,Diageo Plc,2019,434.464234
8,8,2,Diageo Plc,2020,446.7590416
8,8,2,Diageo Plc,2021,487.2378364
8,8,2,Damm SA,2016,397.3009559
8,8,2,Damm SA,2017,397.1172388
8,8,2,Damm SA,2018,413.0101353
8,8,2,Damm SA,2019,434.2549674
8,8,2,Damm SA,2020,446.3851295
8,8,2,Damm SA,2021,452.910437
8,8,2,Taiwan Tobacco & Liquor Corp,2016,346.8043159
8,8,2,Taiwan Tobacco & Liquor Corp,2017,330.8783295
8,8,2,Taiwan Tobacco & Liquor Corp,2018,335.0884568
8,8,2,Taiwan Tobacco & Liquor Corp,2019,330.0091026
8,8,2,Taiwan Tobacco & Liquor Corp,2020,323.7353268
8,8,2,Taiwan Tobacco & Liquor Corp,2021,318.0371221
8,8,2,Yuengling Brewery,2016,294.3299831
8,8,2,Yuengling Brewery,2017,288.2000198
8,8,2,Yuengling Brewery,2018,307.4600052
8,8,2,Yuengling Brewery,2019,303.1996676
8,8,2,Yuengling Brewery,2020,305.6185326
8,8,2,Yuengling Brewery,2021,315.9477938
8,8,2,Royal Unibrew A/S,2016,205.6271353
8,8,2,Royal Unibrew A/S,2017,339.5630747
8,8,2,Royal Unibrew A/S,2018,335.8862916
8,8,2,Royal Unibrew A/S,2019,319.7973836
8,8,2,Royal Unibrew A/S,2020,315.2597808
8,8,2,Royal Unibrew A/S,2021,302.7795417
8,8,2,Florida Ice & Farm Co SA,2016,310.5984551
8,8,2,Florida Ice & Farm Co SA,2017,308.468516
8,8,2,Florida Ice & Farm Co SA,2018,307.162345
8,8,2,Florida Ice & Farm Co SA,2019,304.6389667
8,8,2,Florida Ice & Farm Co SA,2020,303.5949706
8,8,2,Florida Ice & Farm Co SA,2021,301.0552837
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2016,354.0033119
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2017,347.9361979
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2018,325.7150039
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2019,305.7176294
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2020,293.4419982
8,8,2,Warsteiner Brauerei Haus Cramer GmbH & Co KG,2021,285.4967668
8,8,2,Olvi Oyj,2016,278.1970246
8,8,2,Olvi Oyj,2017,282.4359908
8,8,2,Olvi Oyj,2018,288.5019329
8,8,2,Olvi Oyj,2019,291.0145667
8,8,2,Olvi Oyj,2020,292.2274863
8,8,2,Olvi Oyj,2021,285.3642124
8,8,2,CervecerÃ­a Centroamericana SA,2016,144.6585165
8,8,2,CervecerÃ­a Centroamericana SA,2017,181.1063463
8,8,2,CervecerÃ­a Centroamericana SA,2018,216.2896333
8,8,2,CervecerÃ­a Centroamericana SA,2019,245.397388
8,8,2,CervecerÃ­a Centroamericana SA,2020,269.7399641
8,8,2,CervecerÃ­a Centroamericana SA,2021,283.9140133
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2016,261.7585565
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2017,250.9393091
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2018,266.5374296
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2019,268.1390986
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2020,272.6732192
8,8,2,Brauerei C & A Veltins GmbH & Co KG,2021,277.3066492
8,8,2,Castel Groupe,2016,249.7768073
8,8,2,Castel Groupe,2017,248.8080627
8,8,2,Castel Groupe,2018,257.5210481
8,8,2,Castel Groupe,2019,254.0481168
8,8,2,Castel Groupe,2020,260.6807642
8,8,2,Castel Groupe,2021,271.3343705
8,8,2,Brau Holding International AG,2016,252.5820876
8,8,2,Brau Holding International AG,2017,247.075197
8,8,2,Brau Holding International AG,2018,247.3342141
8,8,2,Brau Holding International AG,2019,247.1698903
8,8,2,Brau Holding International AG,2020,247.2263779
8,8,2,Brau Holding International AG,2021,249.8170542
8,8,2,Ochakovo MPBK ZAO,2016,252.4954822
8,8,2,Ochakovo MPBK ZAO,2017,223.2805301
8,8,2,Ochakovo MPBK ZAO,2018,243.9141571
8,8,2,Ochakovo MPBK ZAO,2019,258.0600008
8,8,2,Ochakovo MPBK ZAO,2020,258.0852154
8,8,2,Ochakovo MPBK ZAO,2021,246.0821593
8,8,2,Super Bock Group SGPS SA,2021,200.5665065
8,8,2,Persha Pryvatna Brovarnya AT,2016,110.7904328
8,8,2,Persha Pryvatna Brovarnya AT,2017,146.6006762
8,8,2,Persha Pryvatna Brovarnya AT,2018,146.9241263
8,8,2,Persha Pryvatna Brovarnya AT,2019,166.4352336
8,8,2,Persha Pryvatna Brovarnya AT,2020,179.9789852
8,8,2,Persha Pryvatna Brovarnya AT,2021,191.0097068
8,8,2,Karlsberg Brauerei GmbH & Co KG,2016,212.7940252
8,8,2,Karlsberg Brauerei GmbH & Co KG,2017,211.9503692
8,8,2,Karlsberg Brauerei GmbH & Co KG,2018,214.5561205
8,8,2,Karlsberg Brauerei GmbH & Co KG,2019,200.2711402
8,8,2,Karlsberg Brauerei GmbH & Co KG,2020,193.7422309
8,8,2,Karlsberg Brauerei GmbH & Co KG,2021,190.1769894
8,8,2,Bavaria NV,2016,183.0453813
8,8,2,Bavaria NV,2017,181.2491971
8,8,2,Bavaria NV,2018,177.8473303
8,8,2,Bavaria NV,2019,174.245758
8,8,2,Bavaria NV,2020,181.9391136
8,8,2,Bavaria NV,2021,185.066341
8,8,2,Frankfurter Brauhaus GmbH,2016,173.2399788
8,8,2,Frankfurter Brauhaus GmbH,2017,170.1216799
8,8,2,Frankfurter Brauhaus GmbH,2018,172.5884245
8,8,2,Frankfurter Brauhaus GmbH,2019,171.1213967
8,8,2,Frankfurter Brauhaus GmbH,2020,170.2657937
8,8,2,Frankfurter Brauhaus GmbH,2021,171.031997
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2016,156.3399904
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2017,165.7299981
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2018,175.9999942
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2019,168.9600131
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2020,165.5808007
8,8,2,Hangzhou Qiandaohu Brewery Co Ltd,2021,169.0579966
8,8,2,"Cisneros, Grupo",2016,317.593604
8,8,2,"Cisneros, Grupo",2017,263.8427136
8,8,2,"Cisneros, Grupo",2018,267.9863977
8,8,2,"Cisneros, Grupo",2019,240.6517862
8,8,2,"Cisneros, Grupo",2020,215.7398382
8,8,2,"Cisneros, Grupo",2021,133.8262379
8,8,2,Asia Brewery Inc,2016,478.6144929
8,8,2,Asia Brewery Inc,2017,122.1566524
8,8,2,Asia Brewery Inc,2018,119.9233512
8,8,2,Asia Brewery Inc,2019,117.8270047
8,8,2,Asia Brewery Inc,2020,124.4247144
8,8,2,Asia Brewery Inc,2021,127.539018
8,8,2,Unicer - Bebidas de Portugal SA,2016,169.5858578
8,8,2,Unicer - Bebidas de Portugal SA,2017,176.6268601
8,8,2,Unicer - Bebidas de Portugal SA,2018,175.4265376
8,8,2,Unicer - Bebidas de Portugal SA,2019,180.0288726
8,8,2,Unicer - Bebidas de Portugal SA,2020,187.270378
8,8,2,SABMiller Plc,2016,15909.73323
8,8,2,SABMiller Plc,2017,15785.10437
8,8,2,SABMiller Plc,2018,15836.6076
8,8,2,SABMiller Plc,2019,15926.62172
8,8,2,China Resources Enterprise Ltd,2016,10619.63995
8,8,2,China Resources Enterprise Ltd,2017,12099.24901
8,8,2,China Resources Enterprise Ltd,2018,11812.58078
8,8,2,Pabst Brewing Co,2016,1100.814015
8,8,2,Pabst Brewing Co,2017,1106.634245
8,8,2,Oriental Brewery Co Ltd,2016,1080.866075
8,8,2,Oriental Brewery Co Ltd,2017,1105.499914
8,8,2,Nantong Fuhao Alcohol Industry Co Ltd,2016,364.1000186
8,8,2,Nantong Fuhao Alcohol Industry Co Ltd,2017,371.3819996
8,8,2,"Modelo SA de CV, Grupo",2016,5577.578103
8,8,2,Chongqing Brewery Co Ltd,2016,1140.302475
8,8,2,Kingway Brewery Holdings Ltd,2016,764.6900585
8,8,2,Lanzhou Huanghe Beer Co Ltd,2016,281.5399896
8,8,2,Private Label,2016,1484.115798
8,8,2,Private Label,2017,1530.193974
8,8,2,Private Label,2018,1558.340071
8,8,2,Private Label,2019,1565.040616
8,8,2,Private Label,2020,1590.618991
8,8,2,Private Label,2021,1583.821869
8,8,2,Others,2016,30548.52038
8,8,2,Others,2017,30762.11865
8,8,2,Others,2018,30727.03926
8,8,2,Others,2019,29784.89875
8,8,2,Others,2020,29219.10761
8,8,2,Others,2021,29311.3652
8,4,3,Anheuser-Busch InBev NV,2016,33767.54189
8,4,3,Anheuser-Busch InBev NV,2017,37499.37985
8,4,3,Anheuser-Busch InBev NV,2018,39309.83488
8,4,3,Anheuser-Busch InBev NV,2019,39204.75485
8,4,3,Anheuser-Busch InBev NV,2020,47345.87235
8,4,3,Anheuser-Busch InBev NV,2021,47660.00705
8,4,3,Heineken NV,2016,16186.44802
8,4,3,Heineken NV,2017,16069.75589
8,4,3,Heineken NV,2018,16280.63895
8,4,3,Heineken NV,2019,16744.77419
8,4,3,Heineken NV,2020,16942.49822
8,4,3,Heineken NV,2021,18539.96002
8,4,3,China Resources Holdings Co Ltd,2019,11651.57022
8,4,3,China Resources Holdings Co Ltd,2020,11715.00031
8,4,3,China Resources Holdings Co Ltd,2021,11889.36997
8,4,3,Carlsberg A/S,2016,9936.606657
8,4,3,Carlsberg A/S,2017,11264.76156
8,4,3,Carlsberg A/S,2018,10796.04737
8,4,3,Carlsberg A/S,2019,10301.95972
8,4,3,Carlsberg A/S,2020,10144.31612
8,4,3,Carlsberg A/S,2021,10028.31643
8,4,3,Dragonyte Brewery,2016,5729.383683
8,4,3,Dragonyte Brewery,2017,5634.835486
8,4,3,Dragonyte Brewery,2018,5513.798953
8,4,3,Dragonyte Brewery,2019,5448.496507
8,4,3,Dragonyte Brewery,2020,8774.873939
8,4,3,Dragonyte Brewery,2021,8571.952685
8,4,3,Tsingtao Brewery Co Ltd,2016,7827.514204
8,4,3,Tsingtao Brewery Co Ltd,2017,8604.69444
8,4,3,Tsingtao Brewery Co Ltd,2018,9043.343346
8,4,3,Tsingtao Brewery Co Ltd,2019,8463.362065
8,4,3,Tsingtao Brewery Co Ltd,2020,7938.214137
8,4,3,Tsingtao Brewery Co Ltd,2021,8054.683091
8,4,3,Asahi Group Holdings Ltd,2016,2378.935316
8,4,3,Asahi Group Holdings Ltd,2017,2180.261198
8,4,3,Asahi Group Holdings Ltd,2018,2155.172097
8,4,3,Asahi Group Holdings Ltd,2019,2117.323086
8,4,3,Asahi Group Holdings Ltd,2020,5991.440471
8,4,3,Asahi Group Holdings Ltd,2021,5952.327049
8,4,3,Beijing Yanjing Brewery Co Ltd,2016,5367.462966
8,4,3,Beijing Yanjing Brewery Co Ltd,2017,5678.29285
8,4,3,Beijing Yanjing Brewery Co Ltd,2018,5320.91265
8,4,3,Beijing Yanjing Brewery Co Ltd,2019,4831.193992
8,4,3,Beijing Yanjing Brewery Co Ltd,2020,4487.412179
8,4,3,Beijing Yanjing Brewery Co Ltd,2021,4678.392378
8,4,3,Kirin Holdings Co Ltd,2016,4653.005951
8,4,3,Kirin Holdings Co Ltd,2017,4405.837833
8,4,3,Kirin Holdings Co Ltd,2018,4147.960742
8,4,3,Kirin Holdings Co Ltd,2019,3936.032196
8,4,3,Kirin Holdings Co Ltd,2020,3643.095915
8,4,3,Kirin Holdings Co Ltd,2021,2339.767786
8,4,3,Constellation Brands Inc,2017,1504.190969
8,4,3,Constellation Brands Inc,2018,1653.186334
8,4,3,Constellation Brands Inc,2019,1832.190947
8,4,3,Constellation Brands Inc,2020,2034.202878
8,4,3,Constellation Brands Inc,2021,2250.876936
8,4,3,San Miguel Corp,2016,1540.356955
8,4,3,San Miguel Corp,2017,1573.172842
8,4,3,San Miguel Corp,2018,1625.864896
8,4,3,San Miguel Corp,2019,1655.358728
8,4,3,San Miguel Corp,2020,1905.607601
8,4,3,San Miguel Corp,2021,2168.90756
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2016,1242.82979
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2017,1298.701326
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2018,1339.999903
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2019,1396.800019
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2020,1527.453292
8,4,3,Saigon Alcohol Beer & Beverages Corp (Sabeco),2021,1654.317711
8,4,3,Cervejaria PetrÃ³polis SA,2016,1459.827613
8,4,3,Cervejaria PetrÃ³polis SA,2017,1485.793705
8,4,3,Cervejaria PetrÃ³polis SA,2018,1626.360825
8,4,3,Cervejaria PetrÃ³polis SA,2019,1599.65892
8,4,3,Cervejaria PetrÃ³polis SA,2020,1566.679982
8,4,3,Cervejaria PetrÃ³polis SA,2021,1572.31008
8,4,3,Anadolu Group,2016,2317.342736
8,4,3,Anadolu Group,2017,1989.729062
8,4,3,Anadolu Group,2018,1795.769136
8,4,3,Anadolu Group,2019,1489.253297
8,4,3,Anadolu Group,2020,1444.744485
8,4,3,Anadolu Group,2021,1424.859261
8,4,3,Suntory Holdings Ltd,2016,1541.800587
8,4,3,Suntory Holdings Ltd,2017,1583.195862
8,4,3,Suntory Holdings Ltd,2018,1576.125
8,4,3,Suntory Holdings Ltd,2019,1460.200324
8,4,3,Suntory Holdings Ltd,2020,1344.677079
8,4,3,Suntory Holdings Ltd,2021,1314.196333
8,4,3,UB Group,2016,916.6559025
8,4,3,UB Group,2017,952.3224163
8,4,3,UB Group,2018,1030.466019
8,4,3,UB Group,2019,1077.849611
8,4,3,UB Group,2020,1209.02114
8,4,3,UB Group,2021,1234.925988
8,4,3,Henan Jinxing Brewery Group,2016,1629.869943
8,4,3,Henan Jinxing Brewery Group,2017,1466.88991
8,4,3,Henan Jinxing Brewery Group,2018,1246.85002
8,4,3,Henan Jinxing Brewery Group,2019,1309.192472
8,4,3,Henan Jinxing Brewery Group,2020,1267.29837
8,4,3,Henan Jinxing Brewery Group,2021,1193.795169
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2016,1174.470016
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2017,1114.000038
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2018,1169.899999
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2019,1159.800041
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2020,1162.000009
8,4,3,Guangzhou Zhujiang Brewery Co Ltd,2021,1150.379975
8,4,3,Boon Rawd Brewery Co Ltd,2016,1185.850068
8,4,3,Boon Rawd Brewery Co Ltd,2017,1158.897202
8,4,3,Boon Rawd Brewery Co Ltd,2018,1148.548328
8,4,3,Boon Rawd Brewery Co Ltd,2019,1061.411477
8,4,3,Boon Rawd Brewery Co Ltd,2020,1058.234983
8,4,3,Boon Rawd Brewery Co Ltd,2021,1073.575
8,4,3,Blue Ribbon Intermediate Holdings LLC,2018,1070.95674
8,4,3,Blue Ribbon Intermediate Holdings LLC,2019,1066.773913
8,4,3,Blue Ribbon Intermediate Holdings LLC,2020,1056.666075
8,4,3,Blue Ribbon Intermediate Holdings LLC,2021,1044.583886
8,4,3,Oetker-Gruppe,2016,949.8957539
8,4,3,Oetker-Gruppe,2017,958.0648989
8,4,3,Oetker-Gruppe,2018,961.5620586
8,4,3,Oetker-Gruppe,2019,964.7399712
8,4,3,Oetker-Gruppe,2020,971.3573673
8,4,3,Oetker-Gruppe,2021,982.2347821
8,4,3,Grupo Mahou-San Miguel SA,2016,865.177419
8,4,3,Grupo Mahou-San Miguel SA,2017,845.905632
8,4,3,Grupo Mahou-San Miguel SA,2018,871.2333917
8,4,3,Grupo Mahou-San Miguel SA,2019,922.6217203
8,4,3,Grupo Mahou-San Miguel SA,2020,946.2115891
8,4,3,Grupo Mahou-San Miguel SA,2021,965.7076402
8,4,3,Thai Beverage PCL,2016,665.3511956
8,4,3,Thai Beverage PCL,2017,612.5402837
8,4,3,Thai Beverage PCL,2018,594.6583957
8,4,3,Thai Beverage PCL,2019,696.086291
8,4,3,Thai Beverage PCL,2020,865.5299855
8,4,3,Thai Beverage PCL,2021,879.7884274
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2016,705.352279
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2017,691.7594687
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2018,689.2128499
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2019,684.4677865
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2020,699.7968439
8,4,3,CÃ­a CervecerÃ­as Unidas SA,2021,763.5666287
8,4,3,Sapporo Holdings Ltd,2016,722.3595365
8,4,3,Sapporo Holdings Ltd,2017,775.6899471
8,4,3,Sapporo Holdings Ltd,2018,739.7502926
8,4,3,Sapporo Holdings Ltd,2019,743.5745952
8,4,3,Sapporo Holdings Ltd,2020,749.4556067
8,4,3,Sapporo Holdings Ltd,2021,738.8947071
8,4,3,Hite Jinro Co Ltd,2016,733.5732409
8,4,3,Hite Jinro Co Ltd,2017,717.8155301
8,4,3,Hite Jinro Co Ltd,2018,671.2620247
8,4,3,Hite Jinro Co Ltd,2019,682.3611762
8,4,3,Hite Jinro Co Ltd,2020,675.3586369
8,4,3,Hite Jinro Co Ltd,2021,683.7189115
8,4,3,Bitburger Braugruppe GmbH,2016,706.099516
8,4,3,Bitburger Braugruppe GmbH,2017,689.9545892
8,4,3,Bitburger Braugruppe GmbH,2018,692.5665935
8,4,3,Bitburger Braugruppe GmbH,2019,678.4044434
8,4,3,Bitburger Braugruppe GmbH,2020,669.8018918
8,4,3,Bitburger Braugruppe GmbH,2021,662.3396067
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2016,494.9522671
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2017,554.574244
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2018,581.2855428
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2019,615.457347
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2020,636.1810443
8,4,3,Hanoi Alcohol Beer & Beverages Corp (Habeco),2021,655.1885516
8,4,3,Oettinger Brauerei GmbH,2016,645.6058397
8,4,3,Oettinger Brauerei GmbH,2017,672.8726088
8,4,3,Oettinger Brauerei GmbH,2018,663.6554776
8,4,3,Oettinger Brauerei GmbH,2019,643.2537156
8,4,3,Oettinger Brauerei GmbH,2020,634.9767628
8,4,3,Oettinger Brauerei GmbH,2021,623.2050849
8,4,3,Empresas Polar CA,2016,1554.341008
8,4,3,Empresas Polar CA,2017,1693.013974
8,4,3,Empresas Polar CA,2018,1702.204968
8,4,3,Empresas Polar CA,2019,1531.446976
8,4,3,Empresas Polar CA,2020,722.4474939
8,4,3,Empresas Polar CA,2021,569.8594274
8,4,3,Obolon PAT,2016,987.2860066
8,4,3,Obolon PAT,2017,911.4153971
8,4,3,Obolon PAT,2018,772.7832458
8,4,3,Obolon PAT,2019,620.1618633
8,4,3,Obolon PAT,2020,588.0174641
8,4,3,Obolon PAT,2021,566.1766857
8,4,3,Diageo Plc,2016,533.4916691
8,4,3,Diageo Plc,2017,481.966437
8,4,3,Diageo Plc,2018,482.4596065
8,4,3,Diageo Plc,2019,434.4642427
8,4,3,Diageo Plc,2020,446.7590499
8,4,3,Diageo Plc,2021,487.2378648
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2016,452.2666103
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2017,450.115107
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2018,456.7626596
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2019,457.7955637
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2020,458.8629086
8,4,3,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,2021,458.4836454
8,4,3,Damm SA,2016,349.6780854
8,4,3,Damm SA,2017,350.7217855
8,4,3,Damm SA,2018,366.072712
8,4,3,Damm SA,2019,385.2894038
8,4,3,Damm SA,2020,395.4758094
8,4,3,Damm SA,2021,400.5239903
8,4,3,Yuengling Brewery,2016,294.3299972
8,4,3,Yuengling Brewery,2017,288.2000154
8,4,3,Yuengling Brewery,2018,307.4599994
8,4,3,Yuengling Brewery,2019,303.1996769
8,4,3,Yuengling Brewery,2020,305.618538
8,4,3,Yuengling Brewery,2021,315.947776
8,4,3,Royal Unibrew A/S,2016,205.6271345
8,4,3,Royal Unibrew A/S,2017,339.2107394
8,4,3,Royal Unibrew A/S,2018,334.8701465
8,4,3,Royal Unibrew A/S,2019,318.6428349
8,4,3,Royal Unibrew A/S,2020,314.0628489
8,4,3,Royal Unibrew A/S,2021,301.5877008
8,4,3,Florida Ice & Farm Co SA,2016,306.2623738
8,4,3,Florida Ice & Farm Co SA,2017,304.0669915
8,4,3,Florida Ice & Farm Co SA,2018,302.6880139
8,4,3,Florida Ice & Farm Co SA,2019,300.0761971
8,4,3,Florida Ice & Farm Co SA,2020,298.9399454
8,4,3,Florida Ice & Farm Co SA,2021,296.2980182
8,4,3,Taiwan Tobacco & Liquor Corp,2016,326.5402432
8,4,3,Taiwan Tobacco & Liquor Corp,2017,304.8596795
8,4,3,Taiwan Tobacco & Liquor Corp,2018,308.1958522
8,4,3,Taiwan Tobacco & Liquor Corp,2019,303.8535215
8,4,3,Taiwan Tobacco & Liquor Corp,2020,298.7352939
8,4,3,Taiwan Tobacco & Liquor Corp,2021,293.7028632
8,4,3,Olvi Oyj,2016,277.2952861
8,4,3,Olvi Oyj,2017,281.4256924
8,4,3,Olvi Oyj,2018,287.6671733
8,4,3,Olvi Oyj,2019,290.0829685
8,4,3,Olvi Oyj,2020,291.4231445
8,4,3,Olvi Oyj,2021,284.4544161
8,4,3,CervecerÃ­a Centroamericana SA,2016,143.9095093
8,4,3,CervecerÃ­a Centroamericana SA,2017,180.1563455
8,4,3,CervecerÃ­a Centroamericana SA,2018,215.2113826
8,4,3,CervecerÃ­a Centroamericana SA,2019,244.1873933
8,4,3,CervecerÃ­a Centroamericana SA,2020,268.3839512
8,4,3,CervecerÃ­a Centroamericana SA,2021,282.4609267
